"","Incident ID","Date","State","CD","City or county","Address","Lat","Lng","# Killed","# Injured","# Casualty","Incident characteristics","Shot - Wounded/Injured","Shot - Dead (murder, accidental, suicide)","Suicide^","Suicide - Attempt","Murder/Suicide","Attempted Murder/Suicide (one variable unsuccessful)","Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)","Spree Shooting (multiple victims, multiple locations)","Accidental Shooting","Accidental Shooting - Death","Accidental Shooting - Injury","Accidental Shooting at a Business","Accidental/Negligent Discharge","Stray bullet","Child Involved Incident","Child killed (not child shooter)","Child injured (not child shooter)","School Incident","School Shooting - elementary/secondary school","School Shooting - university/college","LOCKDOWN/ALERT ONLY:  No GV Incident Occurred Onsite","Home Invasion","Home Invasion - Resident killed","Home Invasion - Resident injured","Home Invasion - subject/suspect/perpetrator killed","Defensive Use","Defensive Use - Victim stops crime","Defensive Use - crime occurs, victim shoots subject/suspect/perpetrator","Defensive Use - subject/suspect/perpetrator injured","Defensive Use - Stand Your Ground/Castle Doctrine established","Defensive Use - Shots fired, no injury/death","Defensive Use - No shots fired","Defensive Use - WITHOUT a gun","Defensive Use - Good Samaritan/Third Party","Officer Involved Incident","Officer Involved Shooting - Officer shot","Officer Involved Shooting - Officer killed","Officer Involved Shooting - K9/Mounted killed","Officer Involved Shooting - subject/suspect/perpetrator shot","Officer Involved Shooting - subject/suspect/perpetrator killed","Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff","Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff","Officer Involved Shooting - Shots fired, no injury","Officer Involved Shooting - Bystander shot","Officer Involved Shooting - Bystander killed","Police Targeted","Drive-by (car to street, car to car)","Road rage","Car-jacking","Kidnapping/abductions/hostage","Gang involvement","Drug involvement","Hate crime","Terrorism Involvement","Political Violence","Possession (gun(s) found during commission of other crimes)","Workplace shooting (disgruntled employee)","Domestic Violence","House party / Block Party / Park Party","Bar/club incident - in or around establishment","Armed robbery with injury/death and/or evidence of DGU found","Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )","Shootout (where VENN diagram of shooters and victims overlap)","Gun(s) stolen from owner","Concealed Carry License - Victim","Concealed Carry License - Perpetrator","Brandishing/flourishing/open carry/lost/found","BB/Pellet/Replica gun","Ghost gun","Criminal act with stolen gun","Guns stolen from law enforcement","Possession of gun by felon or prohibited person","Unlawful purchase/sale","Stolen/Illegally owned gun{s} recovered during arrest/warrant","ATF/LE Confiscation/Raid/Arrest","Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","abc","abc2018","abc2017","abc2016","abc2015","abc2014","abc2013","Year"
"21",480383,2013-02-21,"Oklahoma","1","Tulsa","1200 block of North 89th East Avenue",36.1722,-95.8778,1,3,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2013
"22",480401,2013-02-22,"Michigan","3","Grand Rapids","1447 Grandville Ave. SW",42.9371,-85.6853,0,4,4,"Shot - Wounded/Injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Bar/club incident - in or around establishment",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"23",480407,2013-02-23,"California","25","Lancaster","43145 Business Center Parkway",34.6666,-118.131,0,4,4,"Shot - Wounded/Injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Bar/club incident - in or around establishment",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"24",480443,2013-02-24,"Georgia","2","Macon","2800 block of Mercer University Drive",32.826,-83.6704,0,8,8,"Shot - Wounded/Injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Gang involvement",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2013
"25",481186,2013-03-02,"Louisiana","4","Shreveport","7000 block of Burlingame Boulevard",32.442,-93.7726,1,3,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2013
"26",481198,2013-03-03,"Georgia","8","Moultrie","224 Second Street Northwest",31.1824,-83.7912,2,2,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2013
"27",481208,2013-03-03,"Michigan","5","Saginaw","4030 Dixie Hwy",43.3944,-83.9082,0,4,4,"Shot - Wounded/Injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Bar/club incident - in or around establishment,Gang involvement",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"28",481213,2013-03-04,"California","16","Los Banos","800 block of La Mesa Lane",37.0857,-120.828,1,3,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Gang involvement",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"29",481220,2013-03-05,"Indiana","7","Indianapolis","1800 block of Edinburge Square",39.7927,-86.0328,1,3,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2013
"30",481229,2013-03-07,"Mississippi","2","Jackson","2900 block of Greenwood Avenue",32.2649,-90.2141,2,2,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Possession of gun by felon or prohibited person",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,2013
"31",481237,2013-03-10,"Missouri","5","Kansas City","9331 Hillcrest Rd",38.955,-94.5211,0,5,5,"Shot - Wounded/Injured,Drive-by (car to street, car to car),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2013
"32",482771,2013-03-11,"District of Columbia","98","Washington","1200 North Capitol St NW",38.9063,-77.0095,0,13,13,"Shot - Wounded/Injured,Drive-by (car to street, car to car),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"33",482801,2013-03-13,"California","49","Oceanside","504 Calle Montecito",33.2498,-117.309,2,2,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Drive-by (car to street, car to car),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Gang involvement",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"34",482856,2013-03-13,"New York","22","Mohawk","17 W Main St",43.011,-75.0058,5,2,7,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - subject/suspect/perpetrator killed,Officer Involved Shooting - K9/Mounted killed,Spree Shooting (multiple victims, multiple locations),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"35",482838,2013-03-14,"California","10","Modesto","1400 block of Western Way",37.626,-121.011,0,4,4,"Shot - Wounded/Injured,Drive-by (car to street, car to car),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Gang involvement",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"36",482926,2013-03-16,"California","9","Galt","Dover Drive",38.2436,-121.312,0,7,7,"Shot - Wounded/Injured,Drive-by (car to street, car to car),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"37",482934,2013-03-17,"California","9","Stockton","1800 block of East Sonora Street",37.9531,-121.266,2,3,5,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Drive-by (car to street, car to car),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Gang involvement",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"38",482942,2013-03-17,"Florida","20","Belle Glade","Northwest 16th Street and Northwest Avenue L",26.6968,-80.6837,0,5,5,"Shot - Wounded/Injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Bar/club incident - in or around establishment,Gang involvement",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,2013
"39",483737,2013-03-21,"Illinois","1","Chicago","West 87th Street and Ashland Avenue",41.7358,-87.6631,0,7,7,"Shot - Wounded/Injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Bar/club incident - in or around establishment,Gang involvement",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"40",483765,2013-03-21,"Missouri","5","Kansas City","4900 block of Brookside Blvd",39.0383,-94.5849,1,3,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Home Invasion,Home Invasion - Resident killed,Home Invasion - Resident injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Drug involvement,Armed robbery with injury/death and/or evidence of DGU found",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2013
"41",483788,2013-03-22,"New York","8","Brooklyn","2703 W. 33rd Street",40.5803,-74.0005,1,3,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Home Invasion,Home Invasion - Resident killed,Home Invasion - Resident injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"42",483835,2013-03-30,"California","16","Atwater","9200 block of Westside Boulevard",37.3603,-120.654,3,2,5,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Gang involvement",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"43",483817,2013-03-31,"Washington","8","Auburn","2802 Auburn Way North",47.3149,-122.224,3,2,5,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Bar/club incident - in or around establishment",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"44",483861,2013-04-06,"South Carolina","3","Greenwood","Tabor Street",34.1868,-82.1638,1,4,5,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2013
"45",483872,2013-04-07,"New York","16","Manhattan","900 Garden Way",40.9018,-73.8511,1,3,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"46",483878,2013-04-07,"California","47","Long Beach","300 block of East Home Street",33.8479,-118.19,1,3,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"47",484268,2013-04-09,"Pennsylvania","1","Philadelphia","Somerset Street and Lee Street",39.9924,-75.13,1,3,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"48",484279,2013-04-10,"California","5","Vallejo","1800 block of Mini Drive",38.1519,-122.261,0,4,4,"Shot - Wounded/Injured,Drive-by (car to street, car to car),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"49",484287,2013-04-14,"Kentucky","6","Lexington","750 East New Circle Rd",38.0485,-84.453,1,4,5,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2013
"50",484307,2013-04-14,"Arizona","6","Phoenix","12400 North 25th Avenue",33.5985,-112.113,2,4,6,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Drive-by (car to street, car to car),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2013
"51",484317,2013-04-18,"Ohio","13","Akron","Kimlyn Circle",41.1102,-81.4771,4,0,4,"Shot - Dead (murder, accidental, suicide),Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Drug involvement,Armed robbery with injury/death and/or evidence of DGU found",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2013
"52",484333,2013-04-21,"Washington","9","Federal Way","33300 block of 18th Lane South",47.303,-122.31,5,0,5,"Shot - Dead (murder, accidental, suicide),Home Invasion,Home Invasion - Resident killed,Officer Involved Incident,Officer Involved Shooting - subject/suspect/perpetrator killed,Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Domestic Violence,Concealed Carry License - Perpetrator",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
"53",484351,2013-04-22,"Illinois","7","Englewood","5700 block of South Lowe Avenue",41.7906,-87.6418,0,4,4,"Shot - Wounded/Injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2013
